tweet,id,lang,score,evidence,claim,procon,arg_type,evidence_type,topic,argumentative,unrelated_prob
"<MENTION> <MENTION> I eat meat all the time. I'm gonna vote for sustainable practices, but if corporations get to dump CO2 and pollutants in megatonne numbers every year, I'm gonna continue to buy ground beef from the store. Individual guilt around climate change only helps the real problem-makers.",1.5118750887942308e+18,en,0.6592206358909607,0.0,0.6,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.2
"<MENTION> <MENTION> I eat meat all the time. I'm gonna vote for sustainable practices, but if corporations get to dump CO2 and pollutants in megatonne numbers every year, I'm gonna continue to buy ground beef from the store. Individual guilt around climate change only helps the real problem-makers.",1.5118750887942308e+18,en,0.6592206358909607,0.0,0.2,0.0,,,Meat alternatives should be encouraged,0.6,0.2
"<MENTION> <MENTION> I eat meat all the time. I'm gonna vote for sustainable practices, but if corporations get to dump CO2 and pollutants in megatonne numbers every year, I'm gonna continue to buy ground beef from the store. Individual guilt around climate change only helps the real problem-makers.",1.5118750887942308e+18,en,0.6592206358909607,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.6,
"<MENTION> Best and most inexpensive is a plant-based diet. Eliminate meat, dairy and eggs and your grocery bill will be reduced significantly.",1.50993489501927e+18,en,0.0,0.0,0.2,0.0,,,We should reduce the consumption of meat,0.5,0.0
"<MENTION> Best and most inexpensive is a plant-based diet. Eliminate meat, dairy and eggs and your grocery bill will be reduced significantly.",1.50993489501927e+18,en,0.0,0.0,1.0,0.0,,,Plant based food should be encouraged,0.5,0.0
"<MENTION> Best and most inexpensive is a plant-based diet. Eliminate meat, dairy and eggs and your grocery bill will be reduced significantly.",1.50993489501927e+18,en,0.0,0.0,0.2,0.0,,,Vegan and vegetarian diets should be encouraged,0.5,0.0
"<MENTION> Best and most inexpensive is a plant-based diet. Eliminate meat, dairy and eggs and your grocery bill will be reduced significantly.",1.50993489501927e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.5,
<MENTION> Stop animal testing and fix the way we use animals for meat like raise them better than just fattening them,1.511884990140801e+18,en,0.0,0.0,0.25,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,0.25
<MENTION> Stop animal testing and fix the way we use animals for meat like raise them better than just fattening them,1.511884990140801e+18,en,0.0,0.0,0.5,0.0,unrelated,,We should reduce the consumption of meat,0.6,0.25
<MENTION> Stop animal testing and fix the way we use animals for meat like raise them better than just fattening them,1.511884990140801e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.6,
"According to a 2022 study, eating an optimal #diet of whole grains, legumes, fish, fruits, vegetables and nuts can improve life expectancy by how many years?",1.509583854427906e+18,en,0.0,0.0,0.4,0.0,,,Vegan and vegetarian diets should be encouraged,1.0,0.4
"According to a 2022 study, eating an optimal #diet of whole grains, legumes, fish, fruits, vegetables and nuts can improve life expectancy by how many years?",1.509583854427906e+18,en,0.0,0.0,0.4,0.0,,,Plant based food should be encouraged,1.0,0.4
"According to a 2022 study, eating an optimal #diet of whole grains, legumes, fish, fruits, vegetables and nuts can improve life expectancy by how many years?",1.509583854427906e+18,en,0.0,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,1.0,
"<MENTION> <MENTION> We can maintain our health by
Adopting Pure Vegetarian Diet and doing exercise daily
#WorldHealthDay",1.5119366101911798e+18,en,0.5483499765396118,0.0,0.2,0.0,,,We should reduce the consumption of meat,0.5,0.0
"<MENTION> <MENTION> We can maintain our health by
Adopting Pure Vegetarian Diet and doing exercise daily
#WorldHealthDay",1.5119366101911798e+18,en,0.5483499765396118,0.0,1.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.5,0.0
"<MENTION> <MENTION> We can maintain our health by
Adopting Pure Vegetarian Diet and doing exercise daily
#WorldHealthDay",1.5119366101911798e+18,en,0.5483499765396118,0.0,0.2,0.0,,,Plant based food should be encouraged,0.5,0.0
"<MENTION> <MENTION> We can maintain our health by
Adopting Pure Vegetarian Diet and doing exercise daily
#WorldHealthDay",1.5119366101911798e+18,en,0.5483499765396118,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.5,0.0
"<MENTION> <MENTION> We can maintain our health by
Adopting Pure Vegetarian Diet and doing exercise daily
#WorldHealthDay",1.5119366101911798e+18,en,0.5483499765396118,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.5,
"<MENTION> I don't like fruit much, or many veg so a plant based diet is going to be a challenge. I've always thought fruit = fructose = ⬆️ fatty liver = diabetes.",1.5118691245566935e+18,en,0.5724489092826843,0.0,0.0,0.0,,,We should pursue policies that promote sustainable foods,0.4,
<MENTION> Yah dats great 🙏🙏🙏 but add at least R500 please coz food is expensive please,1.5116171793089905e+18,en,0.0,0.0,0.16666666666666666,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.8333333333333334
<MENTION> Yah dats great 🙏🙏🙏 but add at least R500 please coz food is expensive please,1.5116171793089905e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
Imagine being a horse girl. Like there are so many non-horse meat alternatives,1.5103211028656374e+18,en,0.7298352718353271,0.0,0.5,0.0,,,Meat alternatives should be encouraged,0.5,0.25
Imagine being a horse girl. Like there are so many non-horse meat alternatives,1.5103211028656374e+18,en,0.7298352718353271,0.0,0.25,0.0,,,We should reduce the consumption of meat,0.5,0.25
Imagine being a horse girl. Like there are so many non-horse meat alternatives,1.5103211028656374e+18,en,0.7298352718353271,0.0,0.0,0.0,unrelated,,Meat alternatives should be encouraged,0.5,
<MENTION> The Constitution doesn't say impose Halal meat.Half stop.,1.5115634119680492e+18,en,0.5166947841644287,0.0,0.25,0.0,,,Meat alternatives should be encouraged,0.8,0.5
<MENTION> The Constitution doesn't say impose Halal meat.Half stop.,1.5115634119680492e+18,en,0.5166947841644287,0.0,0.25,0.0,,,We should reduce the consumption of meat,0.8,0.5
<MENTION> The Constitution doesn't say impose Halal meat.Half stop.,1.5115634119680492e+18,en,0.5166947841644287,0.0,0.0,0.0,unrelated,,Meat alternatives should be encouraged,0.8,
"If you're afraid that the forces of evil will raise meat prices and in the future force you to be vegetarian, frankly they'd be forcing you to do a good thing.  If you have to fight to do a bad thing you may as well quit.",1.511847241417433e+18,en,0.5796746015548706,0.0,1.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.0
"If you're afraid that the forces of evil will raise meat prices and in the future force you to be vegetarian, frankly they'd be forcing you to do a good thing.  If you have to fight to do a bad thing you may as well quit.",1.511847241417433e+18,en,0.5796746015548706,0.0,0.5,0.0,,,We should reduce the consumption of meat,0.8,0.0
"If you're afraid that the forces of evil will raise meat prices and in the future force you to be vegetarian, frankly they'd be forcing you to do a good thing.  If you have to fight to do a bad thing you may as well quit.",1.511847241417433e+18,en,0.5796746015548706,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.8,
<MENTION> We once had a househelp who advised my mother to stop giving us food regularly so we can be prepared for tough times. Never mind that the fanciest food we ate was normal meat from the local butcher.,1.5116623137865523e+18,en,0.5512465238571167,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.4,
"<MENTION> I'm a vegetarian, but I was in the meats section yesterday, and I saw some delicious looking cooked turkey. 

I remember, I thought, how strange! I thought turkey was just for Chrimbo.",1.5119254342708634e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.4,
"I think #vegetarians who live according to altruistic love and compassion are closer to heaven than those who are willing to kill animals. #Jesus says, ""The merciful people are blessed and receive mercy.""
#vegetarian 
#Holybible #GoVegan #Vegan #christ #AnimalRights #Veganism",1.510731983382782e+18,en,0.0,0.0,1.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.0
"I think #vegetarians who live according to altruistic love and compassion are closer to heaven than those who are willing to kill animals. #Jesus says, ""The merciful people are blessed and receive mercy.""
#vegetarian 
#Holybible #GoVegan #Vegan #christ #AnimalRights #Veganism",1.510731983382782e+18,en,0.0,0.0,0.2,0.0,,,We should reduce the consumption of meat,0.8,0.0
"I think #vegetarians who live according to altruistic love and compassion are closer to heaven than those who are willing to kill animals. #Jesus says, ""The merciful people are blessed and receive mercy.""
#vegetarian 
#Holybible #GoVegan #Vegan #christ #AnimalRights #Veganism",1.510731983382782e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.8,
<MENTION> There will never be a carbon tax,1.511495651842216e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.4,
<MENTION> And is in AB got a knife in our heart! AGAIN!!! You and your fcuking Carbon Tax are killing our O&amp;G Industry. I can’t wait for the day when the table turns.,1.5115240932243702e+18,en,0.0,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.8
<MENTION> And is in AB got a knife in our heart! AGAIN!!! You and your fcuking Carbon Tax are killing our O&amp;G Industry. I can’t wait for the day when the table turns.,1.5115240932243702e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
"The way the internet and sometimes irl people comment about vegan bodies, sometimes within feminist movements, is grotesque.",1.5119904011834573e+18,en,0.0,0.0,0.3333333333333333,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.3333333333333333
"The way the internet and sometimes irl people comment about vegan bodies, sometimes within feminist movements, is grotesque.",1.5119904011834573e+18,en,0.0,0.0,0.3333333333333333,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.3333333333333333
"The way the internet and sometimes irl people comment about vegan bodies, sometimes within feminist movements, is grotesque.",1.5119904011834573e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,
Fruits or vegetables? And why,1.5117869710138204e+18,en,0.6462593078613281,0.0,0.0,0.0,,,We should reduce the consumption of meat,0.4,
"<MENTION> <MENTION> “Ford earlier announced it will increase production starting this year and expects to reach 200,000-plus units per year by 2023; within 24 months, Ford will have the global capacity to produce 600,000 battery electric vehicles annually.”",1.511149822467666e+18,en,0.0,0.0,0.0,0.0,,,We should pursue policies that promote sustainable foods,0.4,
"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> This is why it's so important to make sure that people understand that veganism isn't what they've been taught to believe it is. There are so many people who go around misinformed about this topic, and many are people who should by all means agree with us.",1.5117133451912274e+18,en,0.0,0.0,0.75,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.25
"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> This is why it's so important to make sure that people understand that veganism isn't what they've been taught to believe it is. There are so many people who go around misinformed about this topic, and many are people who should by all means agree with us.",1.5117133451912274e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.8,
"<MENTION> <MENTION> I am convinced that eating clean food can boost you performance immensely. And it's a fact that diary and meat production takes a lot of energy in between, eating primary food seems like really effective(if you can maintain the right nutrients of course).",1.509854277765935e+18,en,0.5220018029212952,0.0,0.2,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.2
